drug,adr,a,b,c,d,prr,prr_signal,ror,ror_signal,ic,ic_signal
metformin,Bowel movement irregularity,8,46196,0,6488,2.3874688886484146,True,2.387724178238611,True,0.1776984083072978,True
metformin,Bradyarrhythmia,6,46198,0,6488,1.8257115030840816,False,1.8258276783878264,False,0.17406633864098864,True
metformin,Bradycardia,101,46103,16,6472,0.863914767193633,False,0.8636151662711469,False,-0.022476647414701085,False
metformin,Bradycardia foetal,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Bradyphrenia,4,46200,6,6482,0.09722723980921145,False,0.09713930834914374,False,-1.042440997984685,False
metformin,Bradypnoea,8,46196,1,6487,0.795822962882805,False,0.7957853949974565,False,0.01847838841636248,True
metformin,Brain cancer metastatic,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Brain death,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Brain herniation,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Brain injury,7,46197,5,6483,0.1915081996242044,False,0.19137694385272716,False,-0.5554801083628864,False
metformin,Brain natriuretic peptide abnormal,2,46202,1,6487,0.23406557731847205,False,0.2340241328932417,False,-0.3245148059614062,False
metformin,Brain natriuretic peptide increased,6,46198,1,6487,0.6085705010280272,False,0.6085154279900863,False,-0.03032748881462012,False
metformin,Brain neoplasm,5,46199,0,6488,1.5448328103019153,False,1.5448976720527279,False,0.17126598885512306,True
metformin,Brain oedema,6,46198,0,6488,1.8257115030840816,False,1.8258276783878264,False,0.17406633864098864,True
metformin,Brain stem ischaemia,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Brain stem stroke,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Brain stem syndrome,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Breast cancer,21,46183,0,6488,6.038891894816578,True,6.041237671462752,True,0.18486259823702114,True
metformin,Breast cancer female,3,46201,1,6487,0.32769180824586086,False,0.3276408774606885,False,-0.19533946806080307,False
metformin,Breast cancer metastatic,8,46196,0,6488,2.3874688886484146,True,2.387724178238611,True,0.1776984083072978,True
metformin,Breast cancer recurrent,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Breast cancer stage I,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Breast feeding,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Breast mass,10,46194,0,6488,2.949226274212747,True,2.9496693329292447,True,0.1799514233517631,True
metformin,Breast pain,10,46194,0,6488,2.949226274212747,True,2.9496693329292447,True,0.1799514233517631,True
metformin,Breast sarcoma metastatic,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Breath odour,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Breath sounds abnormal,8,46196,0,6488,2.3874688886484146,True,2.387724178238611,True,0.1776984083072978,True
metformin,Bronchial carcinoma,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Bronchial neoplasm,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Bronchial obstruction,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Bronchiectasis,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Bronchitis,36,46168,3,6485,1.4645817552212965,False,1.4649490453447698,False,0.07304791410806177,True
metformin,Bronchospasm,2,46202,2,6486,0.14043934639108321,False,0.14039283588550402,False,-0.6807662952310448,False
metformin,Bronchostenosis,17,46187,0,6488,4.915377123687913,True,4.916860622462788,True,0.18378964235422843,True
metformin,Bundle branch block left,7,46197,0,6488,2.1065901958662483,True,2.106769846853185,True,0.1761233886528062,True
metformin,Bundle branch block right,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Burkholderia pseudomallei infection,9,46195,0,6488,2.6683475814305813,True,2.6686906733339826,True,0.17894306060960852,True
metformin,Burn oesophageal,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Burning mouth syndrome,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Burning sensation,21,46183,4,6484,0.6709879883129531,False,0.6708348219602239,False,-0.060561184761057256,False
metformin,Bursitis,8,46196,0,6488,2.3874688886484146,True,2.387724178238611,True,0.1776984083072978,True
metformin,Buttock injury,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,C-reactive protein abnormal,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,C-reactive protein increased,26,46178,5,6483,0.6766623053388556,False,0.6764767547274558,False,-0.06300532915392631,False
metformin,COVID-19,40,46164,16,6472,0.3447147593235679,False,0.3441398792263634,False,-0.2925544426378591,False
metformin,COVID-19 pneumonia,3,46201,2,6486,0.1966150849475165,False,0.19655422442994275,False,-0.48081070772457,False
metformin,Cachexia,11,46193,1,6487,1.0767016556649713,False,1.0767207507549763,False,0.06119125208560783,True
metformin,Caesarean section,7,46197,0,6488,2.1065901958662483,True,2.106769846853185,True,0.1761233886528062,True
metformin,Calcium deficiency,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Calculus bladder,3,46201,1,6487,0.32769180824586086,False,0.3276408774606885,False,-0.19533946806080307,False
metformin,Calculus urethral,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Campylobacter gastroenteritis,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Campylobacter infection,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Candida infection,7,46197,7,6481,0.14043934639108321,False,0.14029979977271498,False,-0.7684930217236147,False
metformin,Capillary leak syndrome,13,46191,1,6487,1.263954117519749,False,1.264031261162768,False,0.07950388483133539,True
metformin,Carbohydrate antigen 125 increased,6,46198,0,6488,1.8257115030840816,False,1.8258276783878264,False,0.17406633864098864,True
metformin,Carbohydrate antigen 19-9 increased,1,46203,1,6487,0.14043934639108324,False,0.14041144069172248,False,-0.5873577625365847,False
metformin,Carbuncle,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Carcinogenicity,5,46199,0,6488,1.5448328103019153,False,1.5448976720527279,False,0.17126598885512306,True
metformin,Carcinoid crisis,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Carcinoid tumour,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Cardiac arrest,215,45989,6,6482,4.656104484196682,True,4.673236449457108,True,0.14949012747417675,True
metformin,Cardiac asthma,5,46199,0,6488,1.5448328103019153,False,1.5448976720527279,False,0.17126598885512306,True
metformin,Cardiac discomfort,7,46197,0,6488,2.1065901958662483,True,2.106769846853185,True,0.1761233886528062,True
metformin,Cardiac disorder,25,46179,4,6484,0.7958229628828049,False,0.7957102177373077,False,-0.024081074775966934,False
metformin,Cardiac dysfunction,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Cardiac failure,73,46131,52,6436,0.19661508494751653,False,0.19533507473201608,False,-0.5831119068315036,False
metformin,Cardiac failure acute,8,46196,9,6479,0.125656257297285,False,0.12549538100118088,False,-0.8580305333403988,False
metformin,Cardiac failure chronic,18,46186,6,6482,0.39971198588231377,False,0.39947154055172635,False,-0.21981875403765874,False
metformin,Cardiac failure congestive,14,46190,8,6480,0.23957300266714196,False,0.23933429142865512,False,-0.4488007799565637,False
metformin,Cardiac flutter,1,46203,1,6487,0.14043934639108324,False,0.14041144069172248,False,-0.5873577625365847,False
metformin,Cardiac hypertrophy,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Cardiac murmur,9,46195,0,6488,2.6683475814305813,True,2.6686906733339826,True,0.17894306060960852,True
metformin,Cardiac myxoma,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Cardiac pacemaker insertion,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Cardiac septal hypertrophy,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Cardio-respiratory arrest,72,46132,1,6487,6.787901742235689,True,6.796997778139056,True,0.16842546383124535,True
metformin,Cardioactive drug level increased,8,46196,0,6488,2.3874688886484146,True,2.387724178238611,True,0.1776984083072978,True
metformin,Cardiogenic shock,81,46123,1,6487,7.630537820582189,True,7.642253948637896,True,0.1707448638422065,True
metformin,Cardiomegaly,10,46194,2,6486,0.5898452548425495,False,0.589752026756432,False,-0.0700532811926447,False
metformin,Cardiomyopathy,9,46195,1,6487,0.8894491938101938,False,0.88942645928716,False,0.03556151401658826,True
metformin,Cardiopulmonary failure,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Cardiorenal syndrome,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Cardiotoxicity,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Cardiovascular disorder,34,46170,3,6485,1.3843307001406775,False,1.3846178837136267,False,0.06657335303504812,True
metformin,Cardiovascular insufficiency,8,46196,0,6488,2.3874688886484146,True,2.387724178238611,True,0.1776984083072978,True
metformin,Carotid artery stenosis,3,46201,2,6486,0.1966150849475165,False,0.19655422442994275,False,-0.48081070772457,False
metformin,Carotid artery thrombosis,10,46194,0,6488,2.949226274212747,True,2.9496693329292447,True,0.1799514233517631,True
metformin,Carpal tunnel syndrome,6,46198,0,6488,1.8257115030840816,False,1.8258276783878264,False,0.17406633864098864,True
metformin,Cartilage injury,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Cataract,33,46171,5,6483,0.8554032916547796,False,0.8552983786731878,False,-0.013759733828304912,False
metformin,Cataract diabetic,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Cataract operation,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Catheter placement,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Caudal regression syndrome,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Cavernous sinus thrombosis,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Cell death,6,46198,0,6488,1.8257115030840816,False,1.8258276783878264,False,0.17406633864098864,True
metformin,Cellulitis,13,46191,9,6479,0.19957170276627617,False,0.19933776834083738,False,-0.5518942729206673,False
metformin,Cellulitis gangrenous,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Central nervous system lesion,8,46196,1,6487,0.795822962882805,False,0.7957853949974565,False,0.01847838841636248,True
metformin,Central nervous system lymphoma,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Central nervous system necrosis,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Central obesity,7,46197,0,6488,2.1065901958662483,True,2.106769846853185,True,0.1761233886528062,True
metformin,Cerebellar artery occlusion,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Cerebellar infarction,1,46203,1,6487,0.14043934639108324,False,0.14041144069172248,False,-0.5873577625365847,False
metformin,Cerebral disorder,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Cerebral haematoma,2,46202,1,6487,0.23406557731847205,False,0.2340241328932417,False,-0.3245148059614062,False
metformin,Cerebral haemorrhage,19,46185,1,6487,1.8257115030840818,False,1.8260601270961665,False,0.11248376100693783,True
metformin,Cerebral infarction,2,46202,13,6475,0.026007286368719115,False,0.025954583987157984,False,-2.449222251610613,False
metformin,Cerebral ischaemia,12,46192,0,6488,3.5109836597770805,True,3.5116631487795638,True,0.18148548580331975,True
metformin,Cerebral microhaemorrhage,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Cerebral venous thrombosis,10,46194,0,6488,2.949226274212747,True,2.9496693329292447,True,0.1799514233517631,True
metformin,Cerebrospinal fluid leakage,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Cerebrovascular accident,102,46102,6,6482,2.2146204623209274,True,2.2173209362081985,True,0.106561786143715,True
metformin,Change of bowel habit,6,46198,0,6488,1.8257115030840816,False,1.8258276783878264,False,0.17406633864098864,True
metformin,Chemical submission,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Chemotherapy,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Chest discomfort,60,46144,4,6484,1.8881289903690075,False,1.8892934152499214,False,0.0956326003593365,True
metformin,Chest injury,6,46198,0,6488,1.8257115030840816,False,1.8258276783878264,False,0.17406633864098864,True
metformin,Chest pain,77,46127,11,6477,0.946439073505126,False,0.9463490844139472,False,-0.0030590497616202104,False
metformin,Chills,47,46157,6,6482,1.0262875313194544,False,1.0263145834288119,False,0.016062737282052795,True
metformin,Choking,20,46184,2,6486,1.1516026404068824,False,1.1516699325531292,False,0.05077022953394793,True
metformin,Choking sensation,5,46199,1,6487,0.5149442701006385,False,0.5148865247459388,False,-0.06694176086280622,False
metformin,Cholangitis,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
